Index,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,WindDirDegrees,energyConsumption,Date
1311,7.1,6.05,93.0,996.4,4.8,70.0,53.92725,2012-02-24 15:00:00
1312,7.1,6.35,95.0,996.05,4.4,40.0,50.59325,2012-02-24 16:00:00
1313,7.033333333333334,6.95,99.5,994.6833333333334,4.333333333333333,90.0,47.25925,2012-02-24 17:00:00
1314,7.066666666666666,6.9,99.0,995.5666666666666,6.666666666666667,326.6666666666667,40.0911916667,2012-02-24 18:00:00
1315,7.1,6.05,93.0,995.65,9.7,290.0,35.09025,2012-02-24 19:00:00
1316,7.2,6.1,93.0,996.9,8.0,270.0,33.0065,2012-02-24 20:00:00
1317,7.2,4.4,82.0,998.1,14.5,270.0,29.75585,2012-02-24 21:00:00
1318,7.8,0.6,61.0,999.1,16.1,280.0,27.08865,2012-02-24 22:00:00
1319,7.2,-2.2,52.0,999.6,16.1,280.0,25.6717,2012-02-24 23:00:00
1320,6.7,-4.4,45.0,999.9,16.1,260.0,25.58835,2012-02-25 00:00:00
1321,6.1,-3.3,51.0,1000.7,16.1,260.0,25.505,2012-02-25 01:00:00
1322,5.0,-5.0,49.0,1001.5,16.1,270.0,25.6717,2012-02-25 02:00:00
1323,,,,,,,25.42165,2012-02-25 03:00:00
1324,4.4,-5.0,51.0,1002.9,16.1,250.0,25.58835,2012-02-25 04:00:00
1325,3.9,-5.6,50.0,1003.7,16.1,250.0,26.0051,2012-02-25 05:00:00
1326,,,,,,,27.75545,2012-02-25 06:00:00
1327,4.4,-5.6,49.0,1005.4,16.1,250.0,28.25555,2012-02-25 07:00:00
1328,5.0,-6.1,45.0,1005.6,16.1,260.0,31.7562416667,2012-02-25 08:00:00
1329,5.6,-6.1,43.0,1005.9,16.1,260.0,37.174,2012-02-25 09:00:00
1330,5.6,-5.6,45.0,1006.3,16.1,280.0,37.3407,2012-02-25 10:00:00
1331,2.48,-1.54,75.8,1006.96,5.380000000000001,284.0,37.25735,2012-02-25 11:00:00
1332,6.1,-7.2,38.0,1005.9,16.1,270.0,37.174,2012-02-25 12:00:00
1333,6.1,-8.9,34.0,1006.4,16.1,280.0,34.59015,2012-02-25 13:00:00
1334,5.6,-8.3,37.0,1007.5,16.1,280.0,29.1724,2012-02-25 14:00:00
1335,5.6,-8.9,35.0,1008.6,16.1,260.0,28.58895,2012-02-25 15:00:00
1336,5.0,-8.9,36.0,1009.9,16.1,280.0,28.839,2012-02-25 16:00:00
1337,4.4,-9.4,36.0,1011.5,16.1,270.0,28.42225,2012-02-25 17:00:00
1338,3.9,-8.9,39.0,1013.5,16.1,260.0,27.58875,2012-02-25 18:00:00
1339,3.9,-8.9,39.0,1014.8,16.1,280.0,28.08885,2012-02-25 19:00:00
1340,3.3,-8.3,43.0,1016.4,16.1,280.0,28.3389,2012-02-25 20:00:00
1341,2.8,-7.8,46.0,1017.5,16.1,280.0,27.75545,2012-02-25 21:00:00
1342,2.8,-7.2,48.0,1018.7,16.1,290.0,27.5054,2012-02-25 22:00:00
1343,2.2,-7.8,48.0,1019.9,16.1,290.0,28.1722,2012-02-25 23:00:00
1344,1.7,-9.4,44.0,1021.3,16.1,290.0,28.839,2012-02-26 00:00:00
1345,,,,,,,28.42225,2012-02-26 01:00:00
1346,1.1,-11.1,40.0,1023.8,16.1,270.0,28.1722,2012-02-26 02:00:00
1347,1.1,-11.1,40.0,1025.5,16.1,280.0,28.08885,2012-02-26 03:00:00
1348,0.6,-11.1,42.0,1026.8,16.1,300.0,28.08885,2012-02-26 04:00:00
1349,0.0,-10.6,45.0,1027.9,16.1,300.0,28.5056,2012-02-26 05:00:00
1350,,,,,,,29.3391,2012-02-26 06:00:00
1351,1.1,-9.4,46.0,1029.4,16.1,330.0,28.92235,2012-02-26 07:00:00
1352,2.2,-9.4,43.0,1030.1,16.1,340.0,28.75565,2012-02-26 08:00:00
1353,2.8,-9.4,41.0,1030.4,16.1,330.0,29.5058,2012-02-26 09:00:00
1354,3.9,-8.9,39.0,1030.5,16.1,330.0,30.6727,2012-02-26 10:00:00
1355,5.6,-8.3,37.0,1030.6,16.1,310.0,31.0061,2012-02-26 11:00:00
1356,5.6,-8.9,35.0,1030.2,16.1,270.0,30.8394,2012-02-26 12:00:00
1357,6.7,-8.3,34.0,1029.6,16.1,280.0,30.506,2012-02-26 13:00:00
1358,6.7,-8.3,34.0,1029.7,16.1,0.0,30.6727,2012-02-26 14:00:00
1359,7.8,-7.8,33.0,1029.6,16.1,0.0,31.0061,2012-02-26 15:00:00
1360,7.2,-8.3,33.0,1029.5,16.1,230.0,30.0059,2012-02-26 16:00:00
1361,6.7,-8.3,34.0,1030.2,16.1,250.0,30.1726,2012-02-26 17:00:00
1362,2.8,-6.7,50.0,1031.0,16.1,0.0,29.92255,2012-02-26 18:00:00
1363,0.6,-6.1,61.0,1031.1,16.1,0.0,30.1726,2012-02-26 19:00:00
1364,1.1,-5.6,61.0,1031.3,16.1,200.0,30.0059,2012-02-26 20:00:00
1365,0.6,-5.6,64.0,1031.3,16.1,0.0,29.08905,2012-02-26 21:00:00
1366,-0.6,-5.0,72.0,1031.1,16.1,0.0,29.0057,2012-02-26 22:00:00
1367,-1.1,-5.0,75.0,1030.9,16.1,0.0,29.08905,2012-02-26 23:00:00
1368,-2.2,-5.0,81.0,1030.9,16.1,0.0,29.0057,2012-02-27 00:00:00
1369,-2.8,-5.0,85.0,1031.1,16.1,0.0,28.75565,2012-02-27 01:00:00
1370,-3.3,-5.0,88.0,1030.9,14.5,0.0,28.839,2012-02-27 02:00:00
1371,-3.3,-5.6,84.0,1030.5,12.9,0.0,28.839,2012-02-27 03:00:00
1372,-4.4,-5.6,91.0,1030.5,11.3,0.0,29.1724,2012-02-27 04:00:00
1373,,,,,,,32.92315,2012-02-27 05:00:00
1374,0.0,-1.7,88.0,1030.0,11.3,190.0,41.0080583333,2012-02-27 06:00:00
1375,2.2,0.0,86.0,1029.6,16.1,170.0,47.8427,2012-02-27 07:00:00
1376,6.1,1.1,71.0,1028.8,16.1,0.0,51.92685,2012-02-27 08:00:00
1377,8.9,-1.1,50.0,1028.0,16.1,190.0,56.42775,2012-02-27 09:00:00
1378,10.6,-2.2,41.0,1026.9,16.1,210.0,58.42815,2012-02-27 10:00:00
1379,12.8,-2.8,34.0,1025.7,16.1,220.0,58.92825,2012-02-27 11:00:00
1380,13.3,-1.7,36.0,1024.0,16.1,220.0,59.59505,2012-02-27 12:00:00
1381,14.4,-1.1,35.0,1021.8,16.1,0.0,59.26165,2012-02-27 13:00:00
1382,15.6,-1.1,32.0,1021.4,16.1,0.0,59.92845,2012-02-27 14:00:00
1383,15.6,-1.7,31.0,1020.6,16.1,220.0,58.0114,2012-02-27 15:00:00
1384,13.9,-1.7,34.0,1020.9,16.1,220.0,55.6776,2012-02-27 16:00:00
1385,12.2,-1.1,40.0,1020.7,16.1,200.0,52.1769,2012-02-27 17:00:00
1386,10.6,0.0,48.0,1020.7,16.1,200.0,44.75875,2012-02-27 18:00:00
1387,10.0,0.0,50.0,1020.1,16.1,200.0,39.6744416667,2012-02-27 19:00:00
1388,11.1,0.0,47.0,1020.0,16.1,210.0,37.7574333333,2012-02-27 20:00:00
1389,12.2,-0.6,41.0,1020.3,16.1,230.0,33.92335,2012-02-27 21:00:00
1390,11.1,0.0,47.0,1020.7,16.1,230.0,30.8394,2012-02-27 22:00:00
1391,11.1,0.0,47.0,1021.7,16.1,260.0,29.0057,2012-02-27 23:00:00
1392,10.0,-0.6,48.0,1022.6,16.1,280.0,28.1722,2012-02-28 00:00:00
1393,9.4,-4.4,38.0,1024.2,16.1,280.0,27.75545,2012-02-28 01:00:00
1394,7.2,-6.1,39.0,1025.6,16.1,300.0,27.8388,2012-02-28 02:00:00
1395,5.6,-5.6,45.0,1027.1,16.1,310.0,28.0055,2012-02-28 03:00:00
1396,4.4,-6.1,47.0,1028.0,16.1,320.0,28.25555,2012-02-28 04:00:00
1397,3.9,-6.7,46.0,1028.7,16.1,310.0,31.75625,2012-02-28 05:00:00
1398,3.3,-6.7,48.0,1029.1,16.1,300.0,40.1745583333,2012-02-28 06:00:00
1399,3.9,-6.1,49.0,1029.5,16.1,290.0,47.25925,2012-02-28 07:00:00
1400,5.6,-6.1,43.0,1029.8,16.1,310.0,52.09355,2012-02-28 08:00:00
1401,6.1,-6.1,42.0,1029.8,16.1,310.0,58.26145,2012-02-28 09:00:00
1402,7.2,-6.1,39.0,1029.6,16.1,310.0,61.09535,2012-02-28 10:00:00
1403,8.3,-6.1,36.0,1029.3,16.1,350.0,61.6788,2012-02-28 11:00:00
1404,9.4,-5.6,35.0,1028.4,16.1,310.0,61.8455,2012-02-28 12:00:00
1405,10.6,-6.1,31.0,1028.2,16.1,0.0,60.76195,2012-02-28 13:00:00
1406,10.6,-6.1,31.0,1028.4,16.1,250.0,61.3454,2012-02-28 14:00:00
1407,11.7,-5.6,30.0,1027.8,16.1,0.0,59.8451,2012-02-28 15:00:00
1408,10.6,-6.1,31.0,1027.8,16.1,320.0,57.678,2012-02-28 16:00:00
1409,7.8,-5.0,40.0,1028.0,16.1,0.0,53.59385,2012-02-28 17:00:00
1410,5.0,-4.4,51.0,1028.3,16.1,0.0,45.75895,2012-02-28 18:00:00
1411,3.3,-3.9,60.0,1028.6,16.1,0.0,39.8411333333,2012-02-28 19:00:00
1412,2.2,-5.0,59.0,1028.5,16.1,0.0,37.5907416667,2012-02-28 20:00:00
1413,2.2,-3.9,64.0,1028.8,16.1,0.0,34.42345,2012-02-28 21:00:00
1414,2.2,-2.8,70.0,1028.2,16.1,0.0,31.5062,2012-02-28 22:00:00
1415,2.8,-1.7,73.0,1028.4,16.1,0.0,29.1724,2012-02-28 23:00:00
1416,1.7,-1.7,78.0,1028.2,16.1,0.0,27.245,2012-02-29 00:00:00
1417,1.1,-1.7,82.0,1027.5,16.1,0.0,27.355,2012-02-29 01:00:00
1418,,,,,,,27.5325,2012-02-29 02:00:00
1419,0.6,-1.7,85.0,1025.3,16.1,0.0,27.655,2012-02-29 03:00:00
1420,0.0,-1.7,88.0,1025.8,14.5,0.0,28.145,2012-02-29 04:00:00
1421,1.1,-1.7,82.0,1024.6,14.5,130.0,30.9325,2012-02-29 05:00:00
1422,1.7,-0.6,85.0,1024.8,9.7,0.0,36.0025,2012-02-29 06:00:00
1423,2.8,0.6,86.0,1024.1,11.3,0.0,41.3375,2012-02-29 07:00:00
1424,4.4,1.7,83.0,1023.1,11.3,80.0,45.005,2012-02-29 08:00:00
1425,5.6,2.8,82.0,1021.6,12.9,0.0,49.8925,2012-02-29 09:00:00
1426,6.7,3.9,82.0,1021.0,6.4,90.0,52.9925,2012-02-29 10:00:00
1427,6.033333333333334,4.133333333333334,87.66666666666667,1019.0333333333332,3.333333333333333,100.0,53.66,2012-02-29 11:00:00
1428,6.025,5.0,93.0,1017.3,3.1,105.0,53.7275,2012-02-29 12:00:00
1429,6.033333333333334,5.533333333333334,96.66666666666669,1014.6333333333332,3.733333333333333,63.333333333333336,53.26,2012-02-29 13:00:00
1430,6.85,6.05,94.5,1013.8,2.2,80.0,52.8825,2012-02-29 14:00:00
1431,7.1,6.05,93.0,1012.65,3.2,40.0,52.1425,2012-02-29 15:00:00
1432,7.1,6.35,95.0,1011.7,10.45,40.0,50.7575,2012-02-29 16:00:00
1433,7.2,6.7,97.0,1011.4,11.3,0.0,48.12,2012-02-29 17:00:00
1434,7.1,6.55,96.5,1010.95,10.5,25.0,42.69,2012-02-29 18:00:00
1435,7.1,6.05,93.0,1010.9,3.2,350.0,37.605,2012-02-29 19:00:00
1436,6.94,6.220000000000001,95.0,1009.92,3.6800000000000006,122.0,35.89,2012-02-29 20:00:00
1437,7.05,6.425,95.75,1008.75,7.025,50.0,32.8675,2012-02-29 21:00:00
1438,7.2,6.1,93.0,1007.9,11.3,20.0,29.7,2012-02-29 22:00:00
1439,6.7,6.1,96.0,1006.3,16.1,30.0,27.625,2012-02-29 23:00:00
1440,6.7,6.1,96.0,1004.9,16.1,110.0,29.3391,2012-03-01 00:00:00
1441,7.2,6.1,93.0,1004.4,16.1,360.0,29.1724,2012-03-01 01:00:00
1442,,,,,,,28.839,2012-03-01 02:00:00
1443,7.2,6.1,93.0,1003.3,12.9,0.0,29.0057,2012-03-01 03:00:00
1444,7.0,6.0,93.0,1003.3,4.0,20.0,28.92235,2012-03-01 04:00:00
1445,7.0,6.0,93.0,1002.9,4.8,60.0,32.42305,2012-03-01 05:00:00
1446,6.85,6.05,94.5,1003.7,3.6,30.0,41.0914,2012-03-01 06:00:00
1447,6.7,5.866666666666667,94.33333333333331,1004.2666666666668,3.0666666666666664,136.66666666666666,46.25905,2012-03-01 07:00:00
1448,6.0,5.0,93.0,1003.9,4.0,40.0,50.0098,2012-03-01 08:00:00
1449,6.1,5.0,93.0,1004.9,4.0,20.0,55.59425,2012-03-01 09:00:00
1450,6.033333333333334,5.0,93.0,1005.2666666666668,4.133333333333334,123.33333333333331,57.678,2012-03-01 10:00:00
1451,6.933333333333334,5.2,88.66666666666667,1006.0666666666666,4.8,236.66666666666663,58.59485,2012-03-01 11:00:00
1452,8.799999999999999,6.033333333333334,83.0,1006.6666666666666,13.966666666666669,323.3333333333333,59.42835,2012-03-01 12:00:00
1453,9.4,5.6,77.0,1006.6,16.1,340.0,58.92825,2012-03-01 13:00:00
1454,10.0,5.6,74.0,1006.8,16.1,350.0,57.8447,2012-03-01 14:00:00
1455,11.1,3.9,61.0,1007.1,16.1,340.0,56.1777,2012-03-01 15:00:00
1456,10.6,2.2,56.0,1007.9,16.1,340.0,55.42755,2012-03-01 16:00:00
1457,8.9,2.2,63.0,1009.6,16.1,350.0,51.8435,2012-03-01 17:00:00
1458,8.3,1.7,63.0,1011.0,16.1,310.0,44.92545,2012-03-01 18:00:00
1459,6.1,1.7,74.0,1011.8,16.1,20.0,38.840975,2012-03-01 19:00:00
1460,4.4,1.7,83.0,1013.4,16.1,0.0,37.25735,2012-03-01 20:00:00
1461,2.8,1.1,89.0,1014.1,16.1,0.0,34.25675,2012-03-01 21:00:00
1462,3.3,0.6,83.0,1014.3,16.1,0.0,32.08965,2012-03-01 22:00:00
1463,1.7,0.0,89.0,1014.6,16.1,0.0,30.506,2012-03-01 23:00:00
1464,0.6,-0.6,92.0,1015.0,16.1,360.0,30.58935,2012-03-02 00:00:00
1465,0.0,-1.1,92.0,1015.8,12.9,0.0,30.42265,2012-03-02 01:00:00
1466,1.1,0.0,92.0,1016.1,14.5,0.0,30.42265,2012-03-02 02:00:00
1467,0.6,-0.6,92.0,1016.5,9.7,90.0,30.25595,2012-03-02 03:00:00
1468,0.6,0.0,96.0,1017.5,8.0,0.0,30.25595,2012-03-02 04:00:00
1469,1.35,0.3,92.5,1017.85,12.1,50.0,34.0067,2012-03-02 05:00:00
1470,2.2,1.1,93.0,1018.7,16.1,0.0,41.0914,2012-03-02 06:00:00
1471,2.4,1.05,91.0,1018.8,16.1,90.0,46.009,2012-03-02 07:00:00
1472,3.9,1.7,86.0,1019.3,16.1,0.0,48.92625,2012-03-02 08:00:00
1473,6.1,1.7,74.0,1019.6,16.1,110.0,54.0106,2012-03-02 09:00:00
1474,6.55,1.05,68.5,1019.3,16.1,120.0,56.011,2012-03-02 10:00:00
1475,6.7,1.1,68.0,1018.8,16.1,110.0,56.09435,2012-03-02 11:00:00
1476,7.2,1.7,68.0,1017.6,16.1,0.0,56.3444,2012-03-02 12:00:00
1477,8.9,1.7,61.0,1016.4,16.1,0.0,56.09435,2012-03-02 13:00:00
1478,8.65,1.05,59.5,1016.35,16.1,140.0,55.42755,2012-03-02 14:00:00
1479,7.8,1.7,66.0,1016.5,16.1,120.0,53.92725,2012-03-02 15:00:00
1480,7.1,2.1,71.0,1015.45,16.1,140.0,49.343,2012-03-02 16:00:00
1481,7.1,2.1,71.0,1014.9,16.1,135.0,45.0088,2012-03-02 17:00:00
1482,6.85,2.4,73.5,1014.15,16.1,120.0,38.8409666667,2012-03-02 18:00:00
1483,6.1,3.9,86.0,1012.4,16.1,110.0,34.59015,2012-03-02 19:00:00
1484,6.85,4.5,85.0,1011.4,12.1,115.0,32.75645,2012-03-02 20:00:00
1485,6.7,5.0,89.0,1010.0,8.0,120.0,29.8392,2012-03-02 21:00:00
1486,7.2,5.6,90.0,1008.7,14.5,120.0,28.25555,2012-03-02 22:00:00
1487,7.8,6.7,93.0,1008.5,11.3,240.0,26.3385,2012-03-02 23:00:00
1488,8.3,7.2,93.0,1005.2,16.1,120.0,26.42185,2012-03-03 00:00:00
1489,8.9,7.8,93.0,1004.0,6.4,130.0,26.5052,2012-03-03 01:00:00
1490,9.5,8.7,94.5,1002.65,10.45,160.0,26.25515,2012-03-03 02:00:00
1491,11.033333333333331,9.866666666666667,93.0,1001.4333333333334,16.1,110.0,26.3385,2012-03-03 03:00:00
1492,11.1,10.6,97.0,999.9,12.9,0.0,26.25515,2012-03-03 04:00:00
1493,10.666666666666666,9.9,95.33333333333331,999.7000000000002,2.4,0.0,26.5052,2012-03-03 05:00:00
1494,10.32,9.8,96.8,999.4,1.84,0.0,28.0055,2012-03-03 06:00:00
1495,10.75,10.0,95.5,999.525,1.0000000000000002,200.0,28.839,2012-03-03 07:00:00
1496,10.3,10.0,98.0,1000.2,2.0,230.0,32.4230416667,2012-03-03 08:00:00
1497,10.866666666666667,9.466666666666669,91.33333333333331,1000.4333333333334,7.5,233.33333333333331,36.59055,2012-03-03 09:00:00
1498,11.05,8.95,87.0,1000.55,16.1,260.0,37.75745,2012-03-03 10:00:00
1499,11.35,8.1,81.0,1000.6,16.1,265.0,37.92415,2012-03-03 11:00:00
1500,12.2,6.7,69.0,999.9,16.1,250.0,38.0074916667,2012-03-03 12:00:00
1501,12.8,1.7,47.0,1000.2,16.1,260.0,35.1736,2012-03-03 13:00:00
1502,13.3,-1.7,36.0,1000.2,16.1,260.0,29.8392,2012-03-03 14:00:00
1503,13.9,-4.4,28.0,1000.5,16.1,270.0,29.6725,2012-03-03 15:00:00
1504,13.9,-3.9,29.0,1001.0,16.1,250.0,29.5058,2012-03-03 16:00:00
1505,12.8,-2.8,34.0,1002.5,16.1,240.0,28.1722,2012-03-03 17:00:00
1506,13.3,-9.4,20.0,1003.2,16.1,260.0,27.25535,2012-03-03 18:00:00
1507,12.2,-8.3,23.0,1004.0,16.1,250.0,26.92195,2012-03-03 19:00:00
1508,11.1,-8.3,25.0,1004.8,16.1,280.0,26.75525,2012-03-03 20:00:00
1509,10.0,-6.1,32.0,1005.1,16.1,310.0,26.08845,2012-03-03 21:00:00
1510,8.9,-5.0,37.0,1004.8,16.1,320.0,25.92175,2012-03-03 22:00:00
1511,7.2,-4.4,44.0,1005.6,16.1,0.0,25.6717,2012-03-03 23:00:00
1512,7.8,-5.6,39.0,1006.5,16.1,270.0,25.58835,2012-03-04 00:00:00
1513,6.7,-5.0,43.0,1006.6,16.1,0.0,25.3383,2012-03-04 01:00:00
1514,6.7,-5.0,43.0,1006.3,16.1,0.0,25.58835,2012-03-04 02:00:00
1515,6.1,-4.4,47.0,1006.1,16.1,330.0,25.505,2012-03-04 03:00:00
1516,5.0,-3.9,53.0,1006.6,16.1,0.0,25.505,2012-03-04 04:00:00
1517,4.4,-3.9,55.0,1007.0,16.1,0.0,25.58835,2012-03-04 05:00:00
1518,4.4,-4.4,53.0,1006.7,16.1,0.0,26.42185,2012-03-04 06:00:00
1519,4.4,-6.7,45.0,1006.7,16.1,0.0,26.3385,2012-03-04 07:00:00
1520,4.4,-7.8,41.0,1006.2,16.1,300.0,26.5052,2012-03-04 08:00:00
1521,4.4,-8.3,40.0,1005.8,16.1,300.0,27.3387,2012-03-04 09:00:00
1522,5.0,-8.3,38.0,1005.5,16.1,310.0,28.5056,2012-03-04 10:00:00
1523,6.1,-7.2,38.0,1005.3,16.1,300.0,28.08885,2012-03-04 11:00:00
1524,6.1,-8.9,34.0,1003.9,16.1,300.0,27.92215,2012-03-04 12:00:00
1525,6.7,-7.8,35.0,1003.1,16.1,300.0,27.8388,2012-03-04 13:00:00
1526,6.1,-8.3,35.0,1003.7,16.1,280.0,28.0055,2012-03-04 14:00:00
1527,6.1,-8.3,35.0,1004.0,16.1,290.0,27.6721,2012-03-04 15:00:00
1528,6.1,-7.8,37.0,1004.4,16.1,280.0,27.0053,2012-03-04 16:00:00
1529,5.6,-7.2,40.0,1005.4,16.1,290.0,27.0053,2012-03-04 17:00:00
1530,4.4,-7.8,41.0,1006.2,16.1,270.0,27.172,2012-03-04 18:00:00
1531,4.4,-8.3,40.0,1007.2,16.1,270.0,27.3387,2012-03-04 19:00:00
1532,4.4,-7.8,41.0,1008.1,16.1,270.0,27.6721,2012-03-04 20:00:00
1533,3.3,-6.1,51.0,1008.7,16.1,270.0,27.25535,2012-03-04 21:00:00
1534,2.8,-6.1,52.0,1009.4,16.1,270.0,27.25535,2012-03-04 22:00:00
1535,2.8,-5.6,54.0,1009.6,16.1,270.0,26.92195,2012-03-04 23:00:00
1536,2.2,-6.1,55.0,1010.4,16.1,270.0,26.58855,2012-03-05 00:00:00
1537,2.2,-6.7,52.0,1011.2,16.1,270.0,26.42185,2012-03-05 01:00:00
1538,1.7,-6.7,54.0,1011.8,16.1,270.0,26.5052,2012-03-05 02:00:00
1539,1.1,-7.8,52.0,1012.4,16.1,270.0,26.75525,2012-03-05 03:00:00
1540,0.6,-7.8,54.0,1013.2,16.1,260.0,26.75525,2012-03-05 04:00:00
1541,0.0,-7.2,59.0,1013.9,16.1,250.0,31.08945,2012-03-05 05:00:00
1542,-1.1,-6.7,66.0,1014.7,16.1,0.0,38.6742583333,2012-03-05 06:00:00
1543,1.1,-4.4,67.0,1016.1,16.1,0.0,45.59225,2012-03-05 07:00:00
1544,2.8,-6.7,50.0,1016.9,16.1,270.0,49.59305,2012-03-05 08:00:00
1545,3.9,-6.7,46.0,1017.4,16.1,280.0,55.0108,2012-03-05 09:00:00
1546,5.0,-6.7,43.0,1017.5,16.1,240.0,54.6774,2012-03-05 10:00:00
1547,5.0,-7.2,41.0,1017.8,16.1,290.0,56.59445,2012-03-05 11:00:00
1548,5.6,-6.7,41.0,1017.5,16.1,310.0,57.59465,2012-03-05 12:00:00
1549,6.1,-7.8,37.0,1017.4,16.1,0.0,58.09475,2012-03-05 13:00:00
1550,6.1,-8.9,34.0,1017.8,16.1,0.0,57.26125,2012-03-05 14:00:00
1551,6.7,-8.9,32.0,1018.5,16.1,310.0,55.3442,2012-03-05 15:00:00
1552,6.7,-9.4,31.0,1019.4,16.1,320.0,53.3438,2012-03-05 16:00:00
1553,5.6,-10.0,32.0,1020.7,16.1,310.0,49.75975,2012-03-05 17:00:00
1554,4.4,-11.1,32.0,1022.3,16.1,320.0,43.4251583333,2012-03-05 18:00:00
1555,3.9,-11.1,33.0,1023.7,16.1,320.0,39.1743666667,2012-03-05 19:00:00
1556,2.2,-10.0,41.0,1025.3,16.1,320.0,36.75725,2012-03-05 20:00:00
1557,1.7,-10.6,40.0,1026.9,16.1,360.0,33.58995,2012-03-05 21:00:00
1558,1.1,-12.2,37.0,1028.5,16.1,340.0,31.1728,2012-03-05 22:00:00
1559,-0.6,-11.7,43.0,1029.5,16.1,350.0,28.5056,2012-03-05 23:00:00
1560,-0.6,-14.4,35.0,1030.6,16.1,340.0,28.1722,2012-03-06 00:00:00
1561,-1.1,-13.3,40.0,1031.6,16.1,340.0,27.75545,2012-03-06 01:00:00
1562,-1.7,-13.3,41.0,1032.3,16.1,340.0,27.58875,2012-03-06 02:00:00
1563,-2.8,-12.2,49.0,1033.4,16.1,330.0,27.6721,2012-03-06 03:00:00
1564,-2.8,-12.8,47.0,1034.4,16.1,0.0,28.1722,2012-03-06 04:00:00
1565,-3.9,-12.2,53.0,1035.6,16.1,0.0,31.6729,2012-03-06 05:00:00
1566,-5.0,-11.1,63.0,1036.3,16.1,0.0,40.4246083333,2012-03-06 06:00:00
1567,-1.1,-12.2,43.0,1037.5,16.1,300.0,46.1757,2012-03-06 07:00:00
1568,0.0,-11.7,42.0,1038.4,16.1,0.0,50.75995,2012-03-06 08:00:00
1569,1.1,-11.1,40.0,1038.4,16.1,340.0,56.1777,2012-03-06 09:00:00
1570,2.8,-11.7,34.0,1038.1,16.1,350.0,58.1781,2012-03-06 10:00:00
1571,3.9,-11.7,32.0,1038.1,16.1,260.0,58.3448,2012-03-06 11:00:00
1572,5.0,-12.2,28.0,1036.9,16.1,0.0,59.09495,2012-03-06 12:00:00
1573,5.6,-12.8,26.0,1035.9,16.1,270.0,58.1781,2012-03-06 13:00:00
1574,6.7,-10.6,28.0,1035.6,16.1,0.0,57.8447,2012-03-06 14:00:00
1575,6.7,-11.7,26.0,1035.4,16.1,250.0,55.92765,2012-03-06 15:00:00
1576,6.7,-10.6,28.0,1035.6,16.1,220.0,54.09395,2012-03-06 16:00:00
1577,5.6,-10.0,32.0,1035.7,16.1,220.0,50.25985,2012-03-06 17:00:00
1578,3.3,-8.3,43.0,1036.0,16.1,200.0,43.59185,2012-03-06 18:00:00
1579,2.8,-7.2,48.0,1036.2,16.1,190.0,39.2577166667,2012-03-06 19:00:00
1580,1.7,-5.6,59.0,1036.7,16.1,190.0,36.25715,2012-03-06 20:00:00
1581,1.1,-4.4,67.0,1036.7,16.1,0.0,33.3399,2012-03-06 21:00:00
1582,1.1,-3.9,70.0,1036.6,16.1,190.0,30.3393,2012-03-06 22:00:00
1583,,,,,,,28.75565,2012-03-06 23:00:00
1584,0.0,-3.3,79.0,1036.5,16.1,0.0,28.5056,2012-03-07 00:00:00
1585,0.0,-3.3,79.0,1036.1,16.1,180.0,28.42225,2012-03-07 01:00:00
1586,0.0,-3.3,79.0,1035.5,16.1,0.0,28.58895,2012-03-07 02:00:00
1587,-1.1,-3.3,85.0,1035.1,16.1,0.0,28.5056,2012-03-07 03:00:00
1588,-0.6,-3.3,82.0,1034.8,16.1,170.0,28.839,2012-03-07 04:00:00
1589,-0.6,-3.3,82.0,1035.1,16.1,0.0,32.58975,2012-03-07 05:00:00
1590,0.0,-2.2,85.0,1034.8,16.1,0.0,39.7578083333,2012-03-07 06:00:00
1591,3.9,-0.6,73.0,1035.1,16.1,0.0,45.6756,2012-03-07 07:00:00
1592,8.3,-0.6,54.0,1034.7,16.1,210.0,49.8431,2012-03-07 08:00:00
1593,10.6,-1.1,44.0,1034.4,16.1,220.0,55.8443,2012-03-07 09:00:00
1594,12.8,-1.7,37.0,1033.7,16.1,230.0,59.09495,2012-03-07 10:00:00
1595,13.9,-1.7,34.0,1032.7,16.1,240.0,60.0118,2012-03-07 11:00:00
1596,16.1,-1.1,31.0,1031.4,16.1,230.0,60.3452,2012-03-07 12:00:00
1597,17.2,-0.6,30.0,1030.2,16.1,210.0,59.42835,2012-03-07 13:00:00
1598,17.2,-1.1,29.0,1029.7,16.1,220.0,58.3448,2012-03-07 14:00:00
1599,17.2,0.0,31.0,1029.3,16.1,210.0,58.1781,2012-03-07 15:00:00
1600,16.7,1.1,35.0,1028.8,16.1,210.0,56.3444,2012-03-07 16:00:00
1601,15.6,2.8,42.0,1028.8,16.1,200.0,52.26025,2012-03-07 17:00:00
1602,14.4,5.0,53.0,1028.8,16.1,200.0,45.0088,2012-03-07 18:00:00
1603,14.4,5.6,56.0,1028.5,16.1,200.0,38.590925,2012-03-07 19:00:00
1604,12.8,6.1,64.0,1028.7,16.1,190.0,35.8404,2012-03-07 20:00:00
1605,11.7,6.7,71.0,1028.4,16.1,190.0,31.75625,2012-03-07 21:00:00
1606,12.2,6.7,69.0,1027.7,16.1,190.0,29.0057,2012-03-07 22:00:00
1607,,,,,,,27.58875,2012-03-07 23:00:00
